country,date,experiment_id,order_id,spend_usd,user_id,vertical
ID,20170407,12624548,5635653574358346793,0.900811,3327265911262392477,ANDROID_APPS
ID,20170407,12624548,1682665289959420350,0.900811,3327265911262392477,ANDROID_APPS
ID,20170407,12624548,3884635977417739644,0.900811,3327265911262392477,ANDROID_APPS
US,20170404,12624548,13672966027837806597,3.02,8288220931740655836,OCEAN
CA,20170406,12624548,10245135718950980999,1.92945,910564062496595239,ANDROID_APPS
JP,20170406,12624548,8069153821619236330,1.083079,6076223895773491797,ANDROID_APPS
JP,20170406,12624548,2904827058259404331,2.166158,6076223895773491797,ANDROID_APPS
KR,20170407,12624548,4193864434344531972,2.908898,18364477166709055177,ANDROID_APPS
KR,20170407,12624548,11952537452146036496,1.939265,18364477166709055177,ANDROID_APPS
KR,20170407,12624548,8168505132687422429,0.969632,18364477166709055177,ANDROID_APPS
KR,20170407,12624548,8941033836330859214,3.878531,18364477166709055177,ANDROID_APPS
TR,20170404,12624548,12697332819933271390,20.453867,13064387118460168400,ANDROID_APPS
KR,20170405,12624548,17033036843669958211,0.977897,10344440144274457288,ANDROID_APPS
KR,20170405,12624548,8830878761941554044,1.955795,10344440144274457288,ANDROID_APPS
US,20170406,12624549,4690119049151789741,1.99,13717826447235031483,ANDROID_APPS
AU,20170407,12624548,14163569805406447309,2.110446,3306255682732086946,ANDROID_APPS
JP,20170407,12624549,14813517206088785646,9.55847,10122732604519803268,ANDROID_APPS
JP,20170407,12624549,16576463178154819202,2.795401,10122732604519803268,ANDROID_APPS
JP,20170406,12624549,7208294767086979474,96.574567,10122732604519803268,ANDROID_APPS
JP,20170407,12624549,2933466486165389216,17.313455,10122732604519803268,ANDROID_APPS
JP,20170406,12624549,7855332277666751323,47.836,10122732604519803268,ANDROID_APPS
JP,20170404,12624549,2491942260491685494,5.423751,10122732604519803268,ANDROID_APPS
JP,20170404,12624549,12774188311630217364,27.118755,10122732604519803268,ANDROID_APPS
JP,20170404,12624549,571804565919489678,45.197925,10122732604519803268,ANDROID_APPS
DE,20170401,12624548,7991156907985417320,26.670702,7827005746591445197,ANDROID_APPS
CA,20170401,12624548,14214608296576724664,2.094382,3117986286664806244,ANDROID_APPS
CA,20170403,12624548,9377343668173737032,2.086608,3117986286664806244,ANDROID_APPS
JP,20170403,12624549,7110016078069280172,1.080246,649626977388113617,ANDROID_APPS
JP,20170402,12624549,12894530318656516300,44.830154,649626977388113617,ANDROID_APPS
JP,20170402,12624549,15467278713110115594,10.759237,649626977388113617,ANDROID_APPS
JP,20170405,12624549,8119568578580020548,43.30404,649626977388113617,ANDROID_APPS
JP,20170402,12624549,13439626601491811633,28.691298,649626977388113617,ANDROID_APPS
IT,20170407,12624549,2986249754927591585,1.050027,10002382435187324557,ANDROID_APPS
IT,20170405,12624549,6644215314518921324,1.056214,10002382435187324557,ANDROID_APPS
JP,20170401,12624548,1651930353053066419,26.898092,7304231484672814137,ANDROID_APPS
JP,20170406,12624548,4948896594602624238,1.08209,7304231484672814137,ANDROID_APPS
JP,20170404,12624548,13849992533979526567,1.08475,7304231484672814137,ANDROID_APPS
JP,20170403,12624548,5722325470204727693,1.080246,7304231484672814137,ANDROID_APPS
JP,20170407,12624548,12965188338533480961,1.081768,7304231484672814137,ANDROID_APPS
JP,20170405,12624548,12518498619917831306,1.083079,7304231484672814137,ANDROID_APPS
JP,20170401,12624548,3897702540972756394,4.303694,7304231484672814137,ANDROID_APPS
JP,20170404,12624548,1658800208076651118,1.082601,7304231484672814137,ANDROID_APPS
JP,20170401,12624548,8503310598620364967,3.227771,7304231484672814137,ANDROID_APPS
JP,20170402,12624548,17241346184997704955,1.075923,7304231484672814137,ANDROID_APPS
JP,20170401,12624548,129658883830578352,3.227771,7304231484672814137,ANDROID_APPS
JP,20170401,12624548,13845964693861574455,1.075923,7304231484672814137,ANDROID_APPS
JP,20170401,12624548,14270249256625794210,4.303694,7304231484672814137,ANDROID_APPS
DE,20170406,12624548,7144206193271731633,10.641677,8244557860247166074,ANDROID_APPS
DE,20170403,12624548,944542094518530889,17.053231,8244557860247166074,ANDROID_APPS
DE,20170405,12624548,13849550869082175766,17.059468,8244557860247166074,ANDROID_APPS
DE,20170401,12624548,8440225052844374297,10.661877,8244557860247166074,ANDROID_APPS
DE,20170404,12624548,1236844525153187672,17.051153,8244557860247166074,ANDROID_APPS
DE,20170403,12624548,1505230861173208978,17.053231,8244557860247166074,ANDROID_APPS
DE,20170402,12624548,17121866818903971043,10.661877,8244557860247166074,ANDROID_APPS
DE,20170401,12624548,5066320665561488849,1.056582,8244557860247166074,ANDROID_APPS
DE,20170406,12624548,11086735242675130818,17.033075,8244557860247166074,ANDROID_APPS
DE,20170403,12624548,3149017957327918088,10.65427,8244557860247166074,ANDROID_APPS
AU,20170404,12624549,6289011303277413895,37.801792,12596395909940344859,ANDROID_APPS
GB,20170403,12624549,16115152067087681434,2.111461,14514878273744714365,ANDROID_APPS
GB,20170403,12624549,8222611047347995753,2.111461,14514878273744714365,ANDROID_APPS
JP,20170402,12624548,15375553447872804894,2.151847,3764775737775079649,ANDROID_APPS
JP,20170403,12624548,8889083136056125519,19.80451,17907569588280565943,ANDROID_APPS
JP,20170401,12624548,10158434471728513887,1.075923,17907569588280565943,ANDROID_APPS
TR,20170402,12624549,5327429064031908167,14.564702,13716487062120890275,ANDROID_APPS
FR,20170406,12624548,7868414067887101928,5.315512,13581468116051562764,ANDROID_APPS
US,20170403,12624548,13257230969323762505,14.99,8504989489089306370,YOUTUBE
US,20170403,12624548,9882668743523742829,11.49,8504989489089306370,MUSIC
JP,20170401,12624549,3873008617991296121,8.607389,15169633020355732405,ANDROID_APPS
DE,20170401,12624549,6001125748433359967,13.863642,12783677746156251156,ANDROID_APPS
DE,20170406,12624549,13927942557195733733,5.315512,12783677746156251156,ANDROID_APPS
DE,20170401,12624549,4985195589595489716,32.006977,12783677746156251156,ANDROID_APPS
DE,20170401,12624549,819958634809745264,10.661877,12783677746156251156,ANDROID_APPS
US,20170401,12624549,3364746468593728833,2.99,2304024551817238256,ANDROID_APPS
US,20170401,12624549,13251931735992421412,2.99,2304024551817238256,ANDROID_APPS
US,20170401,12624549,15608669424896293831,5.99,2304024551817238256,ANDROID_APPS
US,20170405,12624549,14696611180915263619,11.72,2304024551817238256,ANDROID_APPS
US,20170401,12624549,14993759167515148302,3.99,2304024551817238256,ANDROID_APPS
US,20170401,12624549,7520436908054706635,3.99,2304024551817238256,ANDROID_APPS
US,20170406,12624549,15426000906422338376,14.99,2304024551817238256,ANDROID_APPS
US,20170407,12624548,15978428947979635532,5.45,14315915240414209411,ANDROID_APPS
IT,20170403,12624548,6039340723037193104,2.122322,10106651538600782058,ANDROID_APPS
US,20170407,12624548,10852977086372447208,14.99,16533311177579791138,YOUTUBE
US,20170406,12624548,4110658144684072515,0.99,7779495709946322471,ANDROID_APPS
US,20170406,12624548,4523157623813630356,0.99,7779495709946322471,ANDROID_APPS
US,20170406,12624548,6349217600985580980,0.99,7779495709946322471,ANDROID_APPS
KR,20170404,12624549,5428779245024768659,5.391425,17521395485222814463,ANDROID_APPS
KR,20170406,12624549,17478278399093582615,57.26377,17521395485222814463,ANDROID_APPS
US,20170407,12624548,10813419701820297124,3.2,1823258186617922317,YOUTUBE
DK,20170402,12624549,87061791846239603,13.629939,3922605683192319602,ANDROID_APPS
KR,20170404,12624549,3501733581747650953,1.960518,2535001174051672472,ANDROID_APPS
KR,20170402,12624549,8267045811078067318,2.852161,15172678064758017491,ANDROID_APPS
KR,20170402,12624549,14299098065244475185,9.638338,15172678064758017491,ANDROID_APPS
ID,20170407,12624548,3468170778496182287,0.904423,8588544301636184736,ANDROID_APPS
ID,20170404,12624548,15031429997350865946,0.90381,8588544301636184736,ANDROID_APPS
US,20170402,12624549,2510204480830101083,5.32,15670024862267346824,ANDROID_APPS
SE,20170406,12624549,7411048315197032836,10.987486,5665523518860312267,ANDROID_APPS
TR,20170401,12624549,5549645252864972656,0.959252,3503910091999560612,ANDROID_APPS
TR,20170401,12624549,10135346208299034827,0.959252,3503910091999560612,ANDROID_APPS
TR,20170401,12624549,7521083404257592756,4.944687,3503910091999560612,ANDROID_APPS
ES,20170401,12624549,17861175445956558773,5.325602,14568618733828006763,ANDROID_APPS
US,20170402,12624549,7856998461470388460,4.99,18265781576453114016,ANDROID_APPS
US,20170406,12624548,11994830547560069580,2.17,11656751319092498782,ANDROID_APPS
US,20170402,12624548,17046971353079677466,2.17,11656751319092498782,ANDROID_APPS
JP,20170401,12624548,6373460953447437354,34.070917,11947927460292937421,ANDROID_APPS
US,20170407,12624549,15923722560281437045,4.99,3311808855240338411,ANDROID_APPS
US,20170402,12624549,6076146532866314424,9.99,3311808855240338411,MUSIC
US,20170405,12624549,16721945448106115392,1.99,17093685209146374391,ANDROID_APPS
US,20170407,12624549,12204543274838737119,6.99,17093685209146374391,ANDROID_APPS
US,20170407,12624549,2046675547025075940,6.99,17093685209146374391,ANDROID_APPS
JP,20170406,12624548,9069362079961057576,2.229338,13262798628685965572,ANDROID_APPS
JP,20170406,12624548,782392866918367751,2.707698,13262798628685965572,ANDROID_APPS
KR,20170405,12624548,5583831076246033885,1.955795,8970780719706324094,ANDROID_APPS
ES,20170402,12624549,12394688952943429064,2.123837,9020675106498155298,ANDROID_APPS
ES,20170402,12624549,8251042980876269171,2.123837,9020675106498155298,ANDROID_APPS
US,20170403,12624548,8064545353540653036,4.99,12597038052595691848,ANDROID_APPS
US,20170407,12624548,6403393993964005610,0.99,12597038052595691848,ANDROID_APPS
US,20170405,12624548,9022557287899102110,0.99,12597038052595691848,ANDROID_APPS
US,20170407,12624548,12297521960374378918,0.99,1501355126399825380,ANDROID_APPS
JP,20170406,12624548,2680581115606555949,5.415396,11009315187960007311,ANDROID_APPS
US,20170403,12624548,11925525577464736627,4.99,11826098532785749962,ANDROID_APPS
DE,20170407,12624549,7190722330411320278,1.050354,5938791022412109481,ANDROID_APPS
FR,20170402,12624549,6503695130849501221,2.977641,16917800315478992723,ANDROID_APPS
FR,20170406,12624549,3926161740432294094,2.972,16917800315478992723,ANDROID_APPS
JP,20170403,12624549,3962264669282318521,9.00205,10993602809791199894,ANDROID_APPS
JP,20170404,12624549,11201730032825006780,9.762751,10993602809791199894,ANDROID_APPS
JP,20170403,12624549,11647084866277015209,4.501025,10993602809791199894,ANDROID_APPS
JP,20170404,12624549,1652727642642461430,4.881375,10993602809791199894,ANDROID_APPS
JP,20170403,12624549,12754688303276483304,9.00205,10993602809791199894,ANDROID_APPS
JP,20170403,12624549,4406655331183117902,9.00205,10993602809791199894,ANDROID_APPS
JP,20170404,12624549,15493768008106569400,4.519792,10993602809791199894,ANDROID_APPS
JP,20170406,12624549,8837123873283613481,4.873856,10993602809791199894,ANDROID_APPS
JP,20170402,12624549,5346304644426319610,9.00205,10993602809791199894,ANDROID_APPS
US,20170405,12624549,799411801283111808,0.99,7145766978344557316,ANDROID_APPS
US,20170405,12624549,4142048353929536790,0.99,7145766978344557316,ANDROID_APPS
US,20170404,12624549,11584048577739463850,0.99,7145766978344557316,ANDROID_APPS
US,20170405,12624549,10829301744394336090,4.99,7145766978344557316,ANDROID_APPS
US,20170405,12624549,14312128424135051192,0.99,7145766978344557316,ANDROID_APPS
US,20170405,12624549,12517364551694860930,4.99,7145766978344557316,ANDROID_APPS
US,20170405,12624549,9452717552659927585,0.99,7145766978344557316,ANDROID_APPS
US,20170405,12624549,403446860362658249,0.99,7145766978344557316,ANDROID_APPS
US,20170405,12624549,13656328189928664750,0.99,7145766978344557316,ANDROID_APPS
US,20170401,12624548,1627594253350961089,0.99,7775242803821343255,ANDROID_APPS
JP,20170407,12624548,10726938105934839640,8.837076,13517345495791247331,MUSIC
GB,20170402,12624549,14613832508445683425,61.31223,7452562425674617103,ANDROID_APPS
JP,20170407,12624548,3943094550866927696,25.609485,4451041799344025022,ANDROID_APPS
JP,20170407,12624548,16305137583821751582,2.524878,4451041799344025022,ANDROID_APPS
JP,20170407,12624548,8813183116502114263,9.378121,4451041799344025022,ANDROID_APPS
JP,20170407,12624548,8403864079929656808,2.885575,4451041799344025022,ANDROID_APPS
JP,20170407,12624548,7737580434742964809,8.566553,4451041799344025022,ANDROID_APPS
US,20170401,12624548,8817620071964176134,4.99,1970809662672200690,ANDROID_APPS
US,20170402,12624549,14237568722344602541,0.99,10677821486691055023,ANDROID_APPS
US,20170403,12624549,1170328075384305020,0.99,10677821486691055023,ANDROID_APPS
US,20170402,12624549,9782558219019498519,0.99,10677821486691055023,ANDROID_APPS
KR,20170407,12624548,16052672668190830945,1.94,4466437060669242606,ANDROID_APPS
CA,20170405,12624549,252375550678474040,2.392861,4920788933029290359,ANDROID_APPS
US,20170401,12624549,543826084967157683,4.99,5514878890733232554,ANDROID_APPS
US,20170407,12624549,12862695720807494174,7.99,5514878890733232554,MUSIC
DE,20170404,12624549,12807619905375894590,10.652972,6210087793113951199,ANDROID_APPS
DE,20170404,12624549,4392189981561896258,5.321154,6210087793113951199,ANDROID_APPS
NL,20170401,12624549,9049182199843080690,2.123837,4085214712760057830,ANDROID_APPS
JP,20170401,12624548,8919222170200371931,20.263229,4778646286406418133,ANDROID_APPS
JP,20170407,12624548,15695837943500661623,19.657985,4778646286406418133,ANDROID_APPS
US,20170404,12624548,2165184891358641896,1.99,3891979843608513780,ANDROID_APPS
US,20170402,12624548,11610850215758109013,4.99,3891979843608513780,ANDROID_APPS
ES,20170401,12624549,1141205222843744947,69.360902,17289860784087758178,ANDROID_APPS
DE,20170407,12624548,15183937062242572135,5.29421,5603271518825719231,ANDROID_APPS
DE,20170407,12624548,12294041525068009542,10.599031,5603271518825719231,ANDROID_APPS
KR,20170401,12624548,12113716326108310748,98.350395,17322196643788609573,ANDROID_APPS
KR,20170401,12624548,11252229053837035041,98.350395,17322196643788609573,ANDROID_APPS
KR,20170407,12624548,17618813418742193830,9.69,17322196643788609573,ANDROID_APPS
KR,20170401,12624548,15647123210438868658,49.175197,17322196643788609573,ANDROID_APPS
KR,20170402,12624548,4391585559770005194,9.83,17322196643788609573,ANDROID_APPS
KR,20170402,12624548,7620581288420249928,29.5,17322196643788609573,ANDROID_APPS
KR,20170402,12624548,15592871433275791113,98.35,17322196643788609573,ANDROID_APPS
KR,20170401,12624548,5236273712993788931,49.175197,17322196643788609573,ANDROID_APPS
KR,20170402,12624548,17921113231508301882,49.175197,17322196643788609573,ANDROID_APPS
KR,20170402,12624548,7484264655497965350,9.83,17322196643788609573,ANDROID_APPS
KR,20170402,12624548,13390952115709918433,29.5,17322196643788609573,ANDROID_APPS
KR,20170407,12624548,10819216875138950441,96.97,17322196643788609573,ANDROID_APPS
KR,20170401,12624548,1828410719010936002,98.350395,17322196643788609573,ANDROID_APPS
KR,20170402,12624548,16952002905754478738,29.5,17322196643788609573,ANDROID_APPS
CA,20170402,12624549,18388585794488433256,10.501937,9169608490203671775,ANDROID_APPS
JP,20170407,12624549,10421937843245442284,4.869409,798824487359689532,ANDROID_APPS
US,20170407,12624548,16744449806423821633,39.99,6641379339512383369,ANDROID_APPS
FR,20170403,12624548,2688896554457397231,1.08,16645674714441412107,ANDROID_APPS
FR,20170404,12624548,2694514804195879734,1.09,16645674714441412107,ANDROID_APPS
FR,20170406,12624548,4926914535886557702,1.08,16645674714441412107,ANDROID_APPS
FR,20170402,12624548,3382399651594693408,1.08,16645674714441412107,ANDROID_APPS
US,20170406,12624549,11436317900763781603,0.99,16527680504295956278,ANDROID_APPS
IT,20170405,12624548,7577339276791860182,1.376279,9591343606660269376,MUSIC
IT,20170405,12624548,11308941772003338583,1.376279,9591343606660269376,MUSIC
IN,20170404,12624548,11286064151334123004,2.773399,15668105736008117634,ANDROID_APPS
IN,20170405,12624548,142556898462869375,2.773399,15668105736008117634,ANDROID_APPS
US,20170404,12624549,15359058218198246699,29.99,13546616436763228296,ANDROID_APPS
US,20170406,12624549,15159152294171720941,5.99,13546616436763228296,ANDROID_APPS
US,20170401,12624548,13509315530264912155,0.99,10094944654578020959,ANDROID_APPS
BR,20170407,12624548,15127638197525285943,5.089397,15491170368252459327,ANDROID_APPS
KR,20170401,12624548,13882668869074737295,2.950511,2199916195106273257,ANDROID_APPS
ID,20170407,12624549,7047341440678794716,2.17696,3149801158178957171,ANDROID_APPS
NL,20170406,12624549,867115454034705862,0.77762,3598455766703583961,ANDROID_APPS
NL,20170406,12624549,10765836118960201863,0.77762,3598455766703583961,ANDROID_APPS
NL,20170406,12624549,16896004219171696333,0.77762,3598455766703583961,ANDROID_APPS
NL,20170406,12624549,8908073316564078096,0.77762,3598455766703583961,ANDROID_APPS
NL,20170406,12624549,2487649183531979265,0.77762,3598455766703583961,ANDROID_APPS
DE,20170406,12624548,1000354032368316740,1.161103,1044093243251939914,ANDROID_APPS
US,20170405,12624549,7074423726902919275,5.99,11655094815374215157,ANDROID_APPS
US,20170405,12624549,7410049874215860163,4.99,11655094815374215157,ANDROID_APPS
US,20170405,12624549,9199769686278363272,1.99,11655094815374215157,ANDROID_APPS
US,20170401,12624549,16376703708679969251,9.99,11655094815374215157,ANDROID_APPS
US,20170404,12624549,8086254970858178910,9.99,11655094815374215157,ANDROID_APPS
KR,20170406,12624549,16410692534372217007,1.941144,1830576950740117482,ANDROID_APPS
US,20170403,12624548,9643590282588452659,20.89,835759655304058380,ANDROID_APPS
US,20170403,12624548,1868472645014818339,39.99,835759655304058380,ANDROID_APPS
US,20170404,12624548,8893018103913374755,79.99,835759655304058380,ANDROID_APPS
SE,20170407,12624549,9283959806215151830,9.829489,6559020955105270272,ANDROID_APPS
SE,20170402,12624549,5979254548629760593,57.985787,6559020955105270272,ANDROID_APPS
SE,20170404,12624549,10281257408044544796,9.886433,6559020955105270272,ANDROID_APPS
SE,20170406,12624549,12471135934470085582,5.549235,6559020955105270272,ANDROID_APPS
US,20170401,12624548,9429221485499238631,2.99,17901508729474459126,ANDROID_APPS
CA,20170402,12624548,1095812987578909660,7.499239,5173704213026167987,MUSIC
US,20170405,12624549,1878122481142476588,0.99,7719018030274762558,ANDROID_APPS
US,20170405,12624549,16771553951647523066,0.99,7719018030274762558,ANDROID_APPS
US,20170401,12624549,7122018200161829592,0.99,7719018030274762558,ANDROID_APPS
US,20170402,12624549,6132089689145215627,0.99,7719018030274762558,ANDROID_APPS
US,20170405,12624549,14374085657893833609,0.99,7719018030274762558,ANDROID_APPS
US,20170405,12624549,6793136994392701250,0.99,7719018030274762558,ANDROID_APPS
US,20170401,12624549,2041421251639980716,0.99,7719018030274762558,ANDROID_APPS
US,20170405,12624549,1496170488083094505,4.99,7719018030274762558,ANDROID_APPS
US,20170402,12624549,14134542279937420614,0.99,7719018030274762558,ANDROID_APPS
US,20170405,12624549,4830119821733592924,0.99,7719018030274762558,ANDROID_APPS
US,20170402,12624549,6161261791389207305,0.99,7719018030274762558,ANDROID_APPS
US,20170403,12624549,14617454986023354018,0.99,7719018030274762558,ANDROID_APPS
US,20170402,12624549,17128008380293641012,0.99,7719018030274762558,ANDROID_APPS
US,20170402,12624549,273039986675444692,0.99,7719018030274762558,ANDROID_APPS
US,20170402,12624549,8249743502143022377,0.99,7719018030274762558,ANDROID_APPS
US,20170405,12624549,345575446958761484,0.99,7719018030274762558,ANDROID_APPS
US,20170405,12624549,15480011502335726815,0.99,7719018030274762558,ANDROID_APPS
US,20170402,12624549,749066297501668642,4.99,7719018030274762558,ANDROID_APPS
US,20170402,12624549,13712225751178550629,0.99,7719018030274762558,ANDROID_APPS
US,20170402,12624549,1556807443815865136,0.99,7719018030274762558,ANDROID_APPS
US,20170402,12624549,9283148578694877155,4.99,7719018030274762558,ANDROID_APPS
US,20170405,12624549,3633640312610860664,0.99,7719018030274762558,ANDROID_APPS
US,20170405,12624549,14457121694902039738,0.99,7719018030274762558,ANDROID_APPS
US,20170402,12624549,7091823711783787048,9.99,7719018030274762558,ANDROID_APPS
US,20170401,12624549,16998711187541388251,0.99,7719018030274762558,ANDROID_APPS
US,20170402,12624549,16153455223827076415,4.99,7719018030274762558,ANDROID_APPS
US,20170405,12624549,5489666439325364293,0.99,7719018030274762558,ANDROID_APPS
US,20170401,12624549,14551333226984394541,0.99,7719018030274762558,ANDROID_APPS
US,20170402,12624549,2848983582539488083,0.99,7719018030274762558,ANDROID_APPS
US,20170402,12624549,10678547631303145778,0.99,7719018030274762558,ANDROID_APPS
US,20170405,12624549,906967681262842504,4.99,7719018030274762558,ANDROID_APPS
US,20170402,12624549,14651048844160178287,0.99,7719018030274762558,ANDROID_APPS
US,20170403,12624549,7638319196074343087,0.99,7719018030274762558,ANDROID_APPS
US,20170402,12624549,12251611013883877626,0.99,7719018030274762558,ANDROID_APPS
US,20170402,12624549,9022222992836169145,0.99,7719018030274762558,ANDROID_APPS
US,20170406,12624549,11728714032403744518,1.99,11400108016092484870,ANDROID_APPS
US,20170401,12624548,2977373331122157882,4.99,12898765095040479344,ANDROID_APPS
US,20170407,12624548,11432138540334735600,4.99,12898765095040479344,ANDROID_APPS
US,20170407,12624548,4499310223831768639,2.99,12898765095040479344,ANDROID_APPS
US,20170407,12624548,14420706549691935242,19.99,8172739398081398221,ANDROID_APPS
GB,20170404,12624548,12091864122432635537,3.346667,548727984320416365,ANDROID_APPS
JP,20170404,12624548,4792420153391773727,4.339,10815646872976588157,ANDROID_APPS
US,20170403,12624549,6821129330449530469,16.11,5384289146128070329,ANDROID_APPS
CA,20170406,12624548,9610039746694826456,7.442164,7109461222898026477,MUSIC
KR,20170404,12624548,13415051695116791927,11.138418,1385442695925161534,ANDROID_APPS
KR,20170403,12624548,13836266127805515320,11.201932,1385442695925161534,ANDROID_APPS
US,20170403,12624548,17214650926611904537,4.99,4542340619164238105,ANDROID_APPS
KR,20170407,12624548,6346517924514355427,0.969632,11858841196459303376,ANDROID_APPS
KR,20170405,12624548,1059295823916388566,0.977897,11858841196459303376,ANDROID_APPS
KR,20170404,12624548,3582380885821485189,0.980259,11858841196459303376,ANDROID_APPS
BR,20170403,12624548,8053533596871937320,0.959143,10986366222769244071,ANDROID_APPS
US,20170405,12624549,8902382648255743759,19.99,14323003205764411075,ANDROID_APPS
US,20170406,12624549,8058624500639428862,9.99,14323003205764411075,ANDROID_APPS
US,20170403,12624549,7130927261034862157,24.99,14323003205764411075,ANDROID_APPS
JP,20170401,12624549,13796612859473809352,2.151847,2938068025592039041,ANDROID_APPS
DE,20170403,12624548,1621247644033245195,5.321802,5465378768637489274,ANDROID_APPS
DE,20170403,12624548,16565781592301948236,5.321802,5465378768637489274,ANDROID_APPS
JP,20170407,12624549,7872077859425533900,14.427879,14331115245355403102,ANDROID_APPS
ID,20170406,12624549,1121575429900248930,0.975267,10734971134873416468,ANDROID_APPS
FR,20170407,12624548,16137881432067995724,2.111318,2917762594227761204,ANDROID_APPS
FR,20170402,12624548,686703590464231967,4.258347,2917762594227761204,OCEAN
FR,20170402,12624548,3970938625753842697,4.258347,2917762594227761204,OCEAN
JP,20170405,12624548,8579080259822251201,88.412416,3099593627843982469,ANDROID_APPS
US,20170403,12624548,6983717029701700521,1.99,6260444084381155708,ANDROID_APPS
US,20170404,12624549,8213724647501691319,9.99,12117992956247342515,ANDROID_APPS
KR,20170404,12624548,8238853447238073758,29.407776,11860582433977134759,ANDROID_APPS
IT,20170407,12624549,4779899880746885446,10.599031,17982642592865053791,ANDROID_APPS
US,20170403,12624549,7387778377026886509,1.29,11970507122101257822,MUSIC
ID,20170404,12624548,8291069131487071435,0.900843,12034414778407973240,ANDROID_APPS
US,20170403,12624548,14183662327366909183,7.99,18162116440634963279,ANDROID_APPS
US,20170406,12624548,2451261630477075680,2.99,10870603946654008892,ANDROID_APPS
IT,20170404,12624548,16950118758836736037,2.335336,16828372879242652294,ANDROID_APPS
IT,20170404,12624548,15360656413608268773,2.335336,16828372879242652294,ANDROID_APPS
KR,20170406,12624549,10287504253684906458,1.941144,2317643642283280855,ANDROID_APPS
JP,20170404,12624549,8867098582844330284,43.390008,1870235845624961472,ANDROID_APPS
JP,20170404,12624548,4463891117618017815,1.08475,17402041192486127838,ANDROID_APPS
JP,20170404,12624548,8975989271528064813,26.214796,17402041192486127838,ANDROID_APPS
NL,20170401,12624549,1994811311273163395,5.336275,13977772137744887536,ANDROID_APPS
ID,20170406,12624549,13758133447202250656,0.900247,17779796323458279261,ANDROID_APPS
US,20170402,12624549,9144870342176951750,1.49,11570305574049021662,YOUTUBE
US,20170406,12624548,13377412319571639335,10.44,16185837143326523980,MUSIC
US,20170406,12624548,11832613575151167926,4.99,16185837143326523980,ANDROID_APPS
US,20170402,12624548,7440859952738775598,14.99,16185837143326523980,ANDROID_APPS
US,20170406,12624548,4121632141703495019,10.44,16185837143326523980,MUSIC
US,20170404,12624548,8009503990582714820,0.99,18171486318943902443,ANDROID_APPS
US,20170403,12624548,4111193496992523574,0.99,18171486318943902443,ANDROID_APPS
US,20170403,12624548,8835827607307376756,0.99,18171486318943902443,ANDROID_APPS
US,20170404,12624548,9559919871138498441,1.99,18171486318943902443,ANDROID_APPS
AU,20170407,12624548,17325915204677400306,6.376403,8758426377193662236,ANDROID_APPS
ES,20170401,12624549,17623917141131119576,4.172967,9811246222298155574,ANDROID_APPS
TH,20170401,12624548,6805622676835484158,0.931398,13195635208410008783,ANDROID_APPS
KR,20170405,12624548,10555695438652936028,0.977897,1118007478885219116,ANDROID_APPS
US,20170402,12624548,1846850836291276552,6.99,1079576970486062540,ANDROID_APPS
US,20170404,12624548,4192019595833396973,1.99,1079576970486062540,ANDROID_APPS
US,20170404,12624548,11983797534547401076,1.99,1079576970486062540,ANDROID_APPS
US,20170403,12624548,2725924195427693363,5.3,8840857338770786272,ANDROID_APPS
KR,20170403,12624549,1699770791087918653,1.119386,5913658192494515031,ANDROID_APPS
US,20170404,12624548,17155741051238190677,4.99,7032771597635815358,ANDROID_APPS
US,20170407,12624548,13800187798531652120,2.13,2454244596155772185,YOUTUBE
US,20170402,12624549,16258332590629351032,2.12,16845915518726850816,ANDROID_APPS
US,20170402,12624549,1771218419833872764,2.12,16845915518726850816,ANDROID_APPS
US,20170405,12624549,187470469857526774,7.46,16845915518726850816,ANDROID_APPS
US,20170405,12624549,14009100231181466798,9.99,16845915518726850816,ANDROID_APPS
US,20170406,12624549,4495538939445235554,4.99,8848719344216624821,ANDROID_APPS
US,20170405,12624549,1539509069532723792,4.99,11466492427231763358,ANDROID_APPS
BR,20170406,12624549,9204373286535789833,1.051647,5305154972674261781,ANDROID_APPS
KR,20170401,12624549,17450322373784080014,0.983503,12561563729877041143,ANDROID_APPS
KR,20170403,12624549,3566469060807067145,0.985848,12561563729877041143,ANDROID_APPS
US,20170401,12624548,13972972355933513858,1.99,2321290129620332452,ANDROID_APPS
CA,20170403,12624549,2401354731233179316,2.984073,2608757452608032910,ANDROID_APPS
JP,20170405,12624549,421989115787991111,88.412416,4695659711912493664,ANDROID_APPS
KR,20170405,12624548,16938632192943408523,0.888998,11766951968385245299,ANDROID_APPS
KR,20170402,12624548,3459767486005938413,0.894094,11766951968385245299,ANDROID_APPS
KR,20170405,12624548,10892888575017993901,0.888998,11766951968385245299,ANDROID_APPS
US,20170401,12624548,7917398984929023535,1.99,10598351624546030658,ANDROID_APPS
US,20170404,12624548,16541686392154534382,1.38,15590815310030819253,MUSIC
US,20170407,12624548,9572206789970928018,1.38,15590815310030819253,MUSIC
US,20170407,12624548,6593725739772437352,1.38,15590815310030819253,MUSIC
US,20170407,12624548,4092905940569877467,6.39,15590815310030819253,MUSIC
TR,20170404,12624549,15868257695391088842,4.906855,13819865254005548345,ANDROID_APPS
GB,20170402,12624549,7975056431356286114,6.245111,7329290057650372119,ANDROID_APPS
GB,20170402,12624549,2883871165735899629,6.245111,7329290057650372119,ANDROID_APPS
